Wolverine,2,animal,cold forests,"This stocky, muscular mammal is the size of a badger, its snarling lips revealing a mouth full of yellow teeth.","Wolverines are territorial, especially when it comes to food, and have been known to defend their kills against much larger predators, such as black bears. They are fearsome opponents, launching into a frenzy when wounded. They tend to give off a very strong, unpleasant musk smell when angry. Armed with powerful jaws, strong legs, and a thick hide, wolverines are remarkably strong for their size. They are reckless in battle and throw themselves at their foes, clawing and biting furiously.",600
Wood Giant,6,humanoid,temperate forests,"Standing tall and graceful, this sharp-eared giant's skin is pale. Its large brow gives it a somewhat primitive visage.","Wood giants are the wardens of the deepest, wildest portions of the world's forests. Unlike mof their kin, wood giants are slow to anger, peaceful, and artistic, and display an infinite patience in their duty. A wood giant's role is to preserve and protect the wilderness-a role they believe that nature itself granted them, the proof of which manifests in their magical abilities tied to the natural world. Wood giant culture is as complex as their forests homes. Much of a tribe's time is spent tending to a forests's health: planting new trees, clearing away dead brush, and hunting abominations that pervert the natural order. Individuals may even cultivate their forests homes into elaborate demesnes, mazes, or living temples. They are an isolated race, only rarely meeting to trade with other tribes or the occasional elven settlement. While primarily good-natured, wood giants are distrustful of outsiders and prone to great melancholies. Small clans claim enormous tracts of wooded land, but rarely build permanent homes. Members may spread out over their entire region by day only to gather and bed down, exposed to the elements, after sundown. In harsh weather, tribes cluster close together in the densest thickets with their backs turned outward. Wood giants stand 14 feet tall and weigh 1,200 pounds. They are vegetarians by choice, resorting to eating meat only when no other option is available.",2400
Wood Golem,6,construct,any,This automaton is human-sized and resembles a ornately carved wooden statue.,"Arcane spellcasters used several ancient texts to arrive at a process to create inexpensive yet still quite powerful golems. They had master craftsmen create wood statues with articulating limbs and then performed the proper spells to animate and control them. The statues vary in shape and form and usually have weapons of some sort held in each hand. The wood golems were designed to act both as an alarm and a protection against intruders. Wood golems are usually programmed to close doors and avoid ranged weapons and spells but do not break off melee combat to avoid missile fire from other sources. They attack with their fists. Construction The pieces of a wood golem are assembled from blocks of fine wood and sprinkled with rare powders and crushed herbs worth at least 300 gp. WOOD GOLEM CL 12th; Price 16,550 gp Requirements Craft Construct, alarm, animate objects, geas/quest, limited wish, resist energy , creator must be caster level 12th; Skill Craft  DC 17; Cost 8,425 gp Credit Wood Golems originally appeared in the Necromancer Games adventure Hall of the Rainbow Mage. Copyright Notice Authors Scott Greene and Patrick Lawinger.",2400
Wood Idol,1,construct,any,"Polished stones form the soulless eyes of this small yet bizarrely crafted wooden effigy. Shaped into the form of some inscrutable deity or spirit, its exotically carved features contort in a primeval scowl.","Among rare druidic circles, tribes of the deep jungles, and the mysterious people of the distant west, wood idols frequently serve as representations of powerful spirits of the wilds, who these nature devotees propitiate with sacrifices. The superstitions of strange shamans hold that spirits possess the idols when the sacrifices are made, consuming the offering before returning from whence they came. Yet those who would offend these forces must beware, as they manipulate eldritch powers of the world and might curse one's every effort. While mquestion the truths of such beliefs, few who impugn the might of such spirits survive the ire of their shaman-creators' devout congregations.",400
Woodwose,10,fey,temperate forests,This green skinned green haired figure has the appearance of a gnarled old man with skin like tree bark. Its hair and beard looks like Spanish moss with brambles and leaves knotted through it.,"The woodwose or green men are wicked male counterparts of the dryad. Guardians and protectors of forests and woodlands, woodwose have a cruel streak, feeling it better to bury an intruder amongst the trees than ever let them leave their forestsed sanctuaries again. Due to their malign nature, woodwoses do not associate with dryads, most sprites, or other benign woodland creatures. They do however sometimes form bonds and alliances with other evil fey creatures . Woodwoses have great magical powers like those of a druid, whom they seek to thwart and destroy when given the opportunity. A woodwose stands 5 feet tall and weighs about 150 pounds. Its skin is dark brown and rough and course to the touch. Its hair is dark greenishbrown. A woodwose's eyes are deep chestnut brown. Woodwoses primarily fight using spells and spell-like abilities. In melee combat they lash out with powerful slam attacks or use thick wooden clubs and cause great spines to sprout from their body after the manner of a porcupine. Copyright Notice Author Scott Greene.",9600
Woolly Rhinoceros,10,animal,"cold or temperate forests, marshes or plains",This creature has massive legs and a stout body with a thick coat of brown fur. From the tip of its elongated nose rise two curving horns.,"The woolly rhino is a herbivore of the Pleistocene era feeding mainly on various plants, nuts, berries, and bark, as well as large quantities of waters. Thus, it is usually found in areas plentiful with waters, such as riversbanks, lakes, and even marshes and swamps. The woolly rhino usually forages in the morning so encounters are more common at this time. It is mostly a solitary creature though chance encounters at a common foraging area may lead to encounters with more than one creature. Herds tend to gather near watersing grounds with the females surrounding the young. Woolly rhinos mate during the late summer or early fall. Gestation lasts about 450 days after which time the female gives birth to a single calf. Calves are dependent on their mother for about the first two years of their life. Around three years of age, the calf becomes completely independent and reaches maturity by age five. The woolly rhino averages about 11 feet long and has two ivory horns, the longest averaging about three feet in length. Its body is covered in a thick layer of black, brown, ruddy, or yellowish-brown fur that enable it to withstand its harsh climate. The creature has poor eyesight, and relies on its senses of hearing and smell to locate sources of food and warn of impending danger. The woolly rhino is generally passive, but reacts violently if it or its herd is threatened. It attacks by goring and trampling its foes, often opening combat by charging its foe.",9600
Woolly Rhinoceros Elasmotherium,13,animal,"cold or temperate forests, marshes or plains",This creature has massive legs and a stout body with a thick coat of brown fur. From the tip of its elongated nose rise two curving horns.,"The elasmotherium stands as tall and as long as an elephant, averaging almost 15 feet long and weighing around four tons. Its fur is thick, and its underlying body is tough and very resilient. Its single horn is thick, ivory colored, and almost six feet long. Its fur tends to be a bit darker than the common woolly rhino's. Like its brethren, its eyesight is poor, thus it too relies on its keen sense of hearing and smell. The elasmotherium is a herding creature and encounters with herds are common. When danger presents itself, the females encircle the young, while the males charge the predator, goring with its horn. Copyright Notice Author Scott Greene.",25600
Worg,2,magical beast,temperate forests or plains,"This unusually large wolf has an evil, almost intelligent light shining in its deep red eyes.","Worgs are oversized, evil, intelligent wolves often found dwelling amid goblins or other savage races. A typical worg has gray or black fur, stands 3 feet tall at the shoulder, and weighs 300 pounds. Worgs hunt in packs, running down and surrounding their prey like common wolves, but their intelligence and ability to speak make them better at coordinating their attacks. They sometimes use one packmate as a decoy, pretending to be a humanoid calling for help in order to lure intelligent prey into an ambush. Worgs that travel with goblins often allow them to ride on their backs, but in such situations it is usually the worg that is the master, not the rider.",600
Worker Thermite,2,vermin,any,This creature looks like a giant reddish-hued termite. Immense heat radiates from its body.,"Thermites are extraplanar vermin that dwell on the Elemental Plane of Fire. They are rarely encountered anywhere else . Once in a rare while a gang or band of these creatures stumble through a vortex and sets up their nest on the Material Plane. Such a nest is always located near a massive heat source . On their home plane, thermites build large underground nests. The bulk of the colony is maintained by the workers-whose job it is to construct the nest, forage for food, feed the queen and soldiers, and repair the nest. Soldiers defend the nest against intruders and trespassers. About a week after the nest is finished, the queen takes a king  and they construct a reproduction chamber where she lays 10-20 eggs each day over a period of a week. Young thermites are helpless and depend solely on the queen and workers for food, protection, and so on. Young become independent after several months, and the reproductives  fly off to form their own nests. The cycle above then repeats.  Thermites are red in color and about 5 or 6 feet long with large biting mandibles and segmented antennae. Soldiers are slightly larger than workers and have slightly larger heads with oversized mandibles. The queen can reach a length of 12 feet or longer and as she ages, she becomes bloated, resembling a giant reddish colored maggot. Reproductives resemble workers and soldiers but are slightly darker in color and have translucent reddish wings. Thermites are generally passive creatures except when their nest is attacked. In such an event, the soldiers move to defend the young and the queen. Workers join in the melee fighting off would-be interlopers. Thermites attack by biting with their mandibles. Slain creatures are often dragged into the lair and fed to the queen and the young. Copyright Notice Author Scott Greene.",600
Worm That Walks,14,vermin,any,"Although this robed wizard stands and moves like a man, his body is a writhing mass of squirming, slippery worms.","When a powerful spellcaster with a strong personality, a lust for life, and a remorselessly evil soul dies and is buried in a graveyard infused with eldritch magic, a strange phenomenon sometimes occurs. The flesh of the decaying body fats and instructs the very worms that gnaw, and these graveworms quicken not only on corruption but upon the spellcaster's memories and magical power. The spellcaster's very soul is consumed in this vile process, only to be split apart to inhabit each of the individual chewing worms in so mfragments. The result is a hideous hive mind of slithering life known as a worm that walks-a mass of worms that clings to the vague shape of the body that granted it this new existence, and can wield the powers and magic the spellcaster had in life. A worm that walks retains memories of its life as a spellcaster before its death, but is not undead-it is a hideous new form of undulant life. Creating a Worm That Walks ""Worm that walks"" is a template that can be added to evil spellcasting creature. A worm that walks retains all the base creature's statistics and abilities except as noted here. CR: Same as the base creature +2. Alignment: Any evil. Type: The base creature's type changes to vermin. It gains the augmented subtype. Do not recalculate BAB, saves, or skill ranks. Worms that walk are intelligent and do not possess the standard mindless trait of most vermin. Note that while a worm that walks has the ability to discorperate into a swarm, and while its body is made up of countless wriggling worms, it does not itself gain the swarm subtype. Size: Although the worms that make up the worm that walks's body are Fine creatures, the worm that walks is treated as a creature the same size as the base creature. Senses: As the base creature, plus darkvision 60 feet and blindsight 30 feet. AC: The worm that walks loses natural armor bonus the base creature may have had, but gains an insight bonus to its AC equal to its Wisdom bonus . Hit Dice: Change the base creature's racial HD to d8s. All HD derived from class levels remain unchanged. Defensive Abilities: A worm that walks retains all of the base creature's defensive abilities and special qualities. It also gains the following additional defensive abilities. Worm that Walks Traits: A worm that walks has no discernible anatomy, and is not subject to critical hits or flanking. Reducing a worm that walks to 0 hit points causes it to discorporate -a worm that walks at 0 hit points is staggered, and one at negative hit points is dying. Worms that walk are immune to physical spell or effect that targets a specific number of creatures , with the exception of such spells and effects generated by the worm that walks itself, which treat the worm that walks as one single creature if it so chooses. Mind-affecting effects that target single creatures function normally against a worm that walks, since the creature's individual components share a hive mind. A worm that walks takes half again as much damage  from damaging area effects, such as fireball and splash weapons. Worms that walk are susceptible to high winds-treat a worm that walks as a Fine creature for the purposes of determining wind effects. Damage Reduction: A worm that walks loses damage reduction possessed by the base creature and gains damage reduction 15/-. Fast Healing: A worm that walks gains fast healing equal to its CR. Immunities: Worms that walk are immune to disease, paralysis, poison, and sleep effects. Melee Attacks: A worm that walks loses natural attacks the base creature had, but gains a slam attack that deals damage based on its size . This slam has the grab ability and affects creatures up to one size larger than the worm that walks. A worm that walks retains weapon proficiencies the base creature had. Special Attacks: A worm that walks retains all of the base creature's special attacks. It also gains the following additional special attacks. Discorporate  A worm that walks can collapse into a shapeless swarm of worms as a free action. All held, worn, and carried items fall and its Strength score drops to 1. The worm that walks functions as a true swarm while discorporated, with a reach of 0 feet . While discorporated, the worm that walks loses all of its defensive abilities and gains all of the standard swarm traits. It loses its slam attacks and all special abilities and special attacks, but can make a swarm attack that deals damage equal to its engulf attack. A worm that walks can reform into its true form  as a fullround action as long as it has at least 1 hit point. Squirming Embrace  If a worm that walks grapples a foe, as a swift action, it can cause a swarm of worms to squirm over the grappled creature. These worms deal automatic swarm damage with no attack roll needed . If a creature takes damage from the swarm, it is also subject to the swarm's distraction ability, and must make a Fortitude save or be nauseated for 1 round. The save DC equals 10 + 1/2 the worm that walks's HD + its Con modifier). A worm that walks can only have one embraced target at a time, but it does not have to continue grappling in order to maintain the embrace. If the worm that walks moves more than 5 feet from the swarm or dismisses the swarm , the swarm dies. Any area attack that damages the swarm or severe or stronger wind effect that affects the swarm's target kills it. Tenacious  A worm that walks gains a +8 racial bonus on CMB checks made to grapple and a +4 racial bonus to its CMD. Abilities: Dex +4, Con +4. Skills: Worms that walk gain a +8 racial bonus on Perception, Sense Motive, and Stealth checks. Feats: Worms that walk gain Diehard as a bonus feat. Engulf Damage HD Engulf Damage 1-5 1d6 + 1.5 Str bonus 6-10 2d6 + 1.5 Str bonus 11-15 3d6 + 1.5 Str bonus 16-20 4d6 + 1.5 Str bonus 21 or more 5d6 + 1.5 Str bonus",38400
Woundwyrm,15,dragon,any,"This massive, eyeless draconic creature is covered in purple-hued scales and sharp, spiky protrusions.","Woundwyrms are ferocious predators native to the corrupted landscape of the Worldwound. They are equally at home in sea and skies, above the ground and below it. Oozing deliquescence seeps from between their cracked, rocky scales, and a constant fume of rainbow hues drifts out of their gullets, save when they inhale and ingest the very substance of disintegrating reality.",51200
Wraith,5,undead,any,This ghostly creature is little more than a dark shape with two flickering pinpoints of light where its eyes should be.,"Wraiths are undead creatures born of evil and darkness. They hate light and living things, as they have lost much of their connection to their former lives. Dread Wraith A wraith that exists for long enough and feeds on enough life force undergoes an unholy transformation, becoming a creature known as a dread wraith. This causes the wraith to increase in size and strength, and to inf lict 2d6 points of negative energy damage and 1d8 Constitution drain with its incorporeal touch. You can create a dread wraith by applying the giant and advanced simple templates, or you can increase the basic wraith to a Large 16 HD undead.",1600
Wrath Dragon,20,dragon,good-aligned plane,"Beautiful and awesome to behold, this majestic dragon's skin glitters like precious metals and jewels, belying its unquestionable might and holy wrath.","These massive powerfully built specimens are formed from the ascension of slain good dragons into the heavenly orders. Given the opportunity to return, they serve as heralds of good-aligned deities sent to deliver divine judgment on infidels and sinners who have turned their back on the path of righteousness. A flight of wrath dragons over an offending city has often been cause to turn an entire civilization to prayer and piety. Wrath dragons never enter the Material Plane, inner planes, or other outer planes unless under orders from the deity they serve. When such orders are given, a wrath dragon completes its assignment to the best of its ability before returning to its home plane. A wrath dragon serves no one other than the deity that ""created"" it. It aids good-aligned creatures in time of need, but does not serve them or stay with them longer than is required to give aid . A wrath dragon never aids an evil creature under circumstances, and if forced to do so by magical means, the dragon seeks atonement as soon as possible. A wrath dragon is 30 feet long and weighs about 30,000 pounds. Its scales are silver or platinum and glitter under bright light. Its wings are silver-hued with a darker stripe running along the top portion. Its head, sitting atop its long serpentine neck, is long and angular and its eyes are seemingly made of sapphire. Two under-curved horns made of ivory jut from its head just behind its eyes. Wrath dragons start combat with use of their breath weapon and divine spells. They continue this tactic until pressed with missile fire, or magic that would force them to close in for melee attacks. In close combat, a wrath dragon attacks using a combination of its bite, claws, and spells. If pressed, or if the battle turns against it, a wrath dragon summons devas to its aid. Copyright Notice Author Scott Greene.",307200
Wyrm Black Dragon,17,dragon,warm marshes,"Hissing green acid drips from the fanged maw of this black-scaled, horned dragon.","Lording over the darkest swamps and marshes, black dragons are the undisputed masters of their domain, ruling through cruelty and intimidation. Those who dwell within a black dragon's reach live in fear. Black dragons tend to make their lairs in remote parts of the swamps, preferably in caves at the bottom of dark and fetid pools. Inside, they pile up their filthy treasure and sleep amid the roots and muck. Black dragons prefer their food a bit rotten and will often allow a meal to sit in a pool for days before consuming it. Black dragons prefer treasures that do not rot or decay, making their hoard, full of coins, gemstones, jewelry, and other objects made from stone or metal.",102400
Wyrm Blue Dragon,19,dragon,warm deserts,"With scales the color of the deserts skies, this large, serpentine dragon moves with an unsettling grace.","Blue dragons are consummate schemers and obsessively orderly. In combat, blue dragons prefer to surprise foes if possible, and are not above retreating if the odds turn against them. They prefer to lair near those that they control, sometimes even within the confines of a city.",204800
Wyrm Brass Dragon,17,dragon,warm deserts,"A crest of horns sweeps back from the head of this dragon, leading to a long neck and serpentine brass body.","Consummate conversationalists, brass dragons prefer to talk instead of fight. Brass dragons lair near humanoid settlements, where they can hear the most recent news and gossip.",102400
Wyrm Bronze Dragon,19,dragon,temperate coastlines,This sleek dragon is covered in dull metallic scales that range in color from shining bronze to mottled blue.,Bronze dragons have been known to ally with travelers and adventurers if the cause and reward is right and just.,204800
Wyrm Copper Dragon,18,dragon,warm hills,"Bright, shining copper scales run from the horn-crowned head to the ridged tail of this long-winged dragon.",This whimsical dragon spends most of its time in combat trying to annoy and frustrate its enemies.,153600
Wyrm Green Dragon,18,dragon,temperate forests,Scales the color of emeralds armor this ferocious dragon. A single sharp horn protrudes from the end of its toothy snout.,"Green dragons dwell in the ancient forests of the world, prowling under towering canopies in search of prey. Of all the chromatic dragons, green dragons are perhaps the easiest to deal with diplomatically.",153600
Wyrm Red Dragon,20,dragon,warm mountains,A crown of cruel horns surrounds the head of this mighty dragon. Thick scales the color of molten rock cover its long body.,"Few creatures are more cruel and fearsome than the mighty red dragon. King of the chromatics, this terrible beast brings ruin and death to the lands that fall under its shadow.",307200
Wyrm White Dragon,16,dragon,cold mountains,"This dragon's scales are a frosty white. Its head is crowned with slender horns, with a thin membrane stretched between them.","Although most consider it to be the weakest and most feral of the chromatic dragons, the white dragon makes up for its lack of cunning with sheer ferocity. White dragons dwell on remote, frozen mountainstops and in arctic lowlands, making their home in glittering caves full of ice and snow. They prefer their meals completely frozen.",76800
Wyrmling Black Dragon,3,dragon,warm marshes,"Hissing green acid drips from the fanged maw of this blackscaled, horned dragon.","Lording over the darkest swamps and marshes, black dragons are the undisputed masters of their domain, ruling through cruelty and intimidation. Those who dwell within a black dragon's reach live in fear. Black dragons tend to make their lairs in remote parts of the swamps, preferably in caves at the bottom of dark and fetid pools. Inside, they pile up their filthy treasure and sleep amid the roots and muck. Black dragons prefer their food a bit rotten and will often allow a meal to sit in a pool for days before consuming it. Black dragons prefer treasures that do not rot or decay, making their hoard, full of coins, gemstones, jewelry, and other objects made from stone or metal.",800
Wyrmling Blue Dragon,5,Dragon,warm deserts,"With scales the color of the deserts skies, this large, serpentine dragon moves with an unsettling grace.","Blue dragons are consummate schemers and obsessively orderly. In combat, blue dragons prefer to surprise foes if possible, and are not above retreating if the odds turn against them. They prefer to lair near those that they control, sometimes even within the confines of a city.",1600
Wyrmling Brass Dragon,3,dragon,warm deserts,"A crest of horns sweeps back from the head of this dragon, leading to a long neck and serpentine brass body.","Consummate conversationalists, brass dragons prefer to talk instead of fight. Brass dragons lair near humanoid settlements, where they can hear the most recent news and gossip.",800
Wyrmling Bronze Dragon,5,dragon,temperate coastlines,This sleek dragon is covered in dull metallic scales that range in color from shining bronze to mottled blue.,Bronze dragons have been known to ally with travelers and adventurers if the cause and reward is right and just.,1600
Wyrmling Copper Dragon,4,dragon,warm hills,"Bright, shining copper scales run from the horn-crowned head to the ridged tail of this long-winged dragon.",This whimsical dragon spends most of its time in combat trying to annoy and frustrate its enemies.,1200
Wyrmling Gold Dragon,7,dragon,warm plains,"Golden scales cover the body of this majestic dragon, and a regal crest of horns arches backward above wise and piercing eyes.","Gold dragons are the epitome of virtue. Other metallic dragons revere their gold cousins as the agents of divine forces and the paragons of dragonkind, and often seek them for advice or aid.",3200
Wyrmling Green Dragon,4,dragon,temperate forests,Scales the color of emeralds armor this ferocious dragon. A single sharp horn protrudes from the end of its toothy snout.,"Green dragons dwell in the ancient forests of the world, prowling under towering canopies in search of prey. Of all the chromatic dragons, green dragons are perhaps the easiest to deal with diplomatically.",1200
Wyrmling Red Dragon,6,dragon,warm mountains,A crown of cruel horns surrounds the head of this mighty dragon. Thick scales the color of molten rock cover its long body.,"Few creatures are more cruel and fearsome than the mighty red dragon. King of the chromatics, this terrible beast brings ruin and death to the lands that fall under its shadow.",2400
Wyrmling White Dragon,2,dragon,cold mountains,"This dragon's scales are a frosty white. Its head is crowned with slender horns, with a thin membrane stretched between them.","Although most consider it to be the weakest and most feral of the chromatic dragons, the white dragon makes up for its lack of cunning with sheer ferocity. White dragons dwell on remote, frozen mountainstops and in arctic lowlands, making their home in glittering caves full of ice and snow. They prefer their meals completely frozen.",600
Wyvern,6,dragon,temperate or warm hills,"A dark blue dragon, its wings immense and its tail tipped with a hooked stinger, lands on two taloned feet and roars a challenge.","Wyverns are nasty, brutish, and violent reptilian beasts akin to more powerful dragons. They are always aggressive and impatient, and are quick to resort to force in order to accomplish their goals. For this reason, dragons generally look down upon wyverns, considering their distant cousins nothing more than primitive savages with a distinct lack of style or wit. In most cases, this generalization is spot-on. Although far from animalistic in intellect, and capable of speech, most wyverns simply can't be bothered with the subtlety of diplomacy, and prefer to fight first and parley later, and even then only if faced with a foe they can neither defeat nor flee from. Wyverns are territorial creatures. Though they occasionally hunt in small groups for large prey, they are generally solitary creatures, hunting in areas ranging in size from 100 to 200 square miles. Wyverns have been known to fight to the death among themselves for the right to hunt a territory rich with prey. Although constantly hungry and prone to mayhem, a wyvern that can be befriended  becomes a powerful ally. They often serve giants and monstrous humanoids as guardians, and some lizardfolk and boggard tribes even use them as mounts, although such arrangements are quite costly in terms of food and gold, for few are the wyverns who would willingly serve as steeds for lesser creatures for long. A wyvern is about 16 feet in length, half of which is tail. The average wyvern weighs 2,000 pounds.",2400
Xacarba,15,outsider,land,"This towering, three-tailed, six-eyed beast seems like three runebacked serpents partially melded together into one body.","Fiends hailing from the darkest reaches of the Abyss, xacarbas are manipulation and destruction intertwined. With their infamous ability to redirect spells, these serpentine goliaths wreak havoc on the mind as well as the body, turning allies against one another and reveling in the destruction doing so produces.",51200
Xaphan,26,outsider,any,"A massively built satyr-like creature with blackish-brown flesh, this monster tightens its grip on its fiery falchion. Small horns jut from its forehead, just above its golden eyes. Its hair is long and black, and tied back in a braided ponytail. Two, large bat wings protrude from its back.","The Unholy Schism was the beginning of what is to come. Every angelic being, every creature of good, and all that oppose Great Lucifer shall be consumed in eternal and everlasting fire. Xaphan. Xaphan, the Burning Duke, serves Lucifer, leading 15 companies of pit fiends in his service. He is completely loyal to the Prince of Darkness and was with Lucifer during the Unholy Schism. It was Xaphan that, during the Unholy Schism, attempted to set the heavens on fire and consume each and every angel and celestial in a blazing inferno. Xaphan was cast down along with Lucifer and the other angels for their sacrilege and it is said he helped Lucifer construct Hell itself. It is known among scholars that Xaphan was the one that stoked Hell's furnaces in Lucifer's great basalt palace, powering the furnaces with unholy fire fed by tortured souls. When Asmodeus and the other devils rose against Lucifer, Xaphan fought against the uprising and slew mdevils, even inflicting a near-fatal wound on Asmodeus himself.  In the end however, Xaphan was cast out of Hell along with Lucifer and now resides in Infernus, a pocket-plane of infernal and everlasting fires located somewhere in the great configuration. From Lucifer's great palace, Malefacta, Xaphan aids Lucifer in replenishing his forces and increasing his power with the ultimate goal being the reclaiming of Hell's Throne. And when the battle for Hell does come, Xaphan will be beside Lucifer once again-and this time, Mephistopheles won't be able to stop Xaphan from finishing off Asmodeus. Xaphan spends his days in Malefacta where he keeps a legion of hellstoker devils busy stoking the furnaces and a retinue of barbed devils forging weapons for the eventual war to reclaim Hell. Xaphan stands 13 feet tall and weighs 800 pounds. Xaphan is a deadly adversary in battle and rarely, if ever, backs down from a fight. He is not stupid however, and should the battle go against him, he either flees  or summons a troupe of pit fiends to cover his escape. In battle, Xaphan unleashes his full fury against a foe; starting with his fiery gaze. Those that survive are then witness to his fiery aura power. If within range, he likes to grab a foe and hold on while using his fiery aura power. The rest of the battle alternates between Xaphan using his great falchion and his spells and spell-like abilities. Copyright Notice Author Scott Greene.",1640000
Xill,6,outsider,any,"This flame-red humanoid appears to be a strange mix of insect and reptile, with four arms and twitching, fanged mandibles.","Xills are the scourge of the Ethereal Plane, conquering everything in their paths with only one purpose: to perpetuate their race at the expense of others. All xills are female and capable of fertilizing their own eggs, but require living hosts to incubate these eggs, which they inject into paralyzed victims by means of a grotesque ovipositor normally kept retracted behind their mandibles. Evil and alien, the plane-shifting xills possess impressive intelligence and a totalitarian, militaristic culture all their own. Though they see most other life forms as incubators, they particularly prize phase spiders for this purpose.",2400
Xorn,6,outsider,any,"This squat beast is as wide as it is tall. Strangely symmetrical, it has three arms, three legs, three eyes, and one huge mouth.","Strange creatures as big around as they are tall, xorns have little interest in natives of the Material Plane- except for the gems and precious metals they might be carrying. Lurking beneath the surface for what might seem long stretches of time to humans, a xorn might wait months, even years, for the right treat to come along, assaulting the being carrying its favorite meal, such as a certain gemstone or the right sort of silver. Adventurers who frequent regions inhabited by xorns often carry with them small chunks of raw ore or relatively inexpensive gemstones or crystals to use as bribes. While the price of a gemstone or piece of metal is often in direct proportion to the object's flavor and desirability as a meal, most xorns are quite gluttonous and prefer quantity over quality when it comes to food Treasure found carried by a xorn or stashed in its lair amounts to little more than snacks set aside for another day. An offering of a particularly delicious  jewel or piece of precious metal can swiftly secure a xorn's temporary allegiance. Since xorns can swim through solid rock with ease, they make excellent guides in underground regions. Xorns grow in size as they age. The youngest xorns are approximately 3 feet in size, and can be represented by applying the young simple template to the statistics presented here. The most commonly encountered xorns are about 5 feet tall , while the largest are 8 feet or more and weigh upward of 9,000 pounds. These elder xorns are giant advanced xorns, but some even greater xorns exist as well, with upward of 15 Hit Dice. Often, an elder xorn possesses class levels as well. These creatures are generally leaders, heroes, or even outcasts or villains in xorn society. A classed elder xorn typically has levels in barbarian or rogue. Xorns aren't particularly religious, but those who do have deep faith are typically druids . Xorn bards and sorcerers are not unheard of either, with bards favoring Perform  as their focus, and sorcerers almost invariably having the Elemental  bloodline.",2400
Xtabay,0.5,plant,land,"This patch of vines is ornamented with beautiful crimson and violet flowers, the petals of which seem to bear tiny faces.","Attractive flowers blossom from the vines of xtabays, emitting the spores that mean a slow death for their victims. The strange, face-like patterns that grow on the petals are disturbing but seem to have no real function. Hermits or other reclusive types have been known to surround their territory with xtabays, warding off peskies creatures and adventurers alike. Instances of xtabays of larger-than-usual size have also been reported. These massive plants possess tendrils as thick as tree limbs and flowers that can fell even the hardiest of warriors with their overwhelming perfume. Underground, xtabays thrive in the wet, dark environment, covering the walls and floors of entire caverns and anesthetizing whole dens of subterranean creatures. Nomadic plants, xtabays traverse large expanses of land until they sense nearby life, at which point they lie dormant and take on the guise of harmless flowers while releasing their deceptive aroma. Once a creature is subdued, the beast-like plant wastes no time in devouring it, disregarding creatures unaffected by its aroma. Because of their carnivorous nature, xtabays only rarely run short on nutrients, consuming the entirety of a victim's body over the course of several days following the initial process of draining its blood. Xtabays are able to devour creatures thanks to their lengthy roots, which produce a corrosive acid that breaks down and absorbs flesh and bone.",200
